John Kerry w/Jane Fonda (Photo)	http://urbanlegends.about.com/library/bl_kerry_fonda.htm
John Kerry's Many Homes	http://marriage.about.com/od/celebritymarriages/p/johnkerry.htm
John Kerry Meets with Satanist Anton LaVey (Photo)	http://altreligion.about.com/od/satanismlaveyan/a/11satanic_rules.htm
John Kerry's War Record	http://usliberals.about.com/od/liberalpersonalprofiles/p/Profile-Of-Sen-John-Kerry-Of-Massachusetts.htm
John McCain: My Holiday with John McCain	http://usliberals.about.com/od/obamavsmccainin08/a/McCainLoss.htm
John McCain on the Pledge of Allegiance	http://usgovinfo.about.com/cs/usconstitution/a/pledgehist.htm
John McCain's Sons	http://usliberals.about.com/od/obamavsmccainin08/a/McCainLoss.htm
'Lawful Interception Recovery Fee' on Phone Bill	http://urbanlegends.about.com/od/government/ss/Lawful-Interception-Recovery-Fee.htm
Judge Forbids Black Mothers from Naming Own Children	http://urbanlegends.about.com/od/errata/a/baby_names.htm
Lee Iacocca Speaks Out on Obama	http://urbanlegends.about.com/od/dubiousquotes/a/lee_iacocca.htm
Lobster & Steak Food Stamp Receipt	http://urbanlegends.about.com/od/government/ss/Lobster-Steak-Food-Stamp-Receipt.htm
Medical Excise Tax in Obamacare	http://urbanlegends.about.com/od/government/ss/Medical-Excise-Tax-In-Obamacare.htm
Mastectomy Bill in Congress	http://womensissues.about.com/od/womensbodiesminds/a/ElectiveMastect.htm
Michael Moore vs. Bill Timmins on the Firing of Linda Ronstadt	http://usconservatives.about.com/od/campaignselections/fl/Transcript-Jeb-Bushs-2016-Presidential-Launch.htm
Michelle Obama's Staff	http://urbanlegends.about.com/od/barackobama/a/michelle_obama_staff.htm
Military Casualties Under Clinton vs. Bush	http://urbanlegends.about.com/library/bl_military_deaths.htm
Military to Pledge Loyalty Oath to Obama Instead of Constitution	http://urbanlegends.about.com/od/barackobama/a/loyalty_oath.htm
Muslims Exempt from Health Insurance Mandate?	http://urbanlegends.about.com/od/government/a/muslims_exempt_health_insurance_mandate.htm
Mitt Romney's Character	http://urbanlegends.about.com/od/mittromney/a/Mitt-Romneys-Character.htm
Monica Lewinsky Explains Post-Clinton Weight Loss	http://womensissues.about.com/od/influentialwomen/fl/Monica-Lewinsky-Seeks-to-Set-the-Record-Straight.htm
Muslim 'Religion of Peace Demonstration' (Photos)	http://atheism.about.com/od/islammuslims/fl/Is-Islam-Based-on-Peace-Submission-and-Surrender-to-God.htm
My Neighbor, John Edwards	http://usliberals.about.com/od/healthcare/a/ObamaHealthInsSpeech.htm
Nancy Pelosi's Big Fat Jet	http://urbanlegends.about.com/od/nancypelosi/a/pelosi_jet.htm
Nancy Pelosi: Miss Lube Rack 1955 (or 1959)?	http://urbanlegends.about.com/od/nancypelosi/ss/Nancy-Pelosi-Miss-Lube-Rack.htm
Nancy Pelosi and StarKist Tuna	http://urbanlegends.about.com/od/nancypelosi/a/pelosi_starkist.htm
Nancy Pelosi vs. Windfall Profits	http://urbanlegends.about.com/od/government/a/nancy_pelosi.htm
Not One Damn Dime Day	http://usliberals.about.com/od/homelandsecurit1/a/ObamaIrqWr.htm
NY Times Front Page on Warsaw Ghetto Uprising, 1948	http://urbanlegends.about.com/library/bl_1943_nytimes.htm
Obama Bumper Sticker Layoffs	http://urbanlegends.about.com/od/barackobama/a/layoffs.htm
Obama's Air Force One Tail Number (Photo)	http://urbanlegends.about.com/od/socialpoliticalissues/ss/air_force_one.htm
Obama / Bush Inauguration Cost Comparison	http://uspolitics.about.com/od/CampaignsElections/a/Obamas-Last-Day-As-President.htm
Obama's Decision Making in Somali Pirate Hostage Crisis	http://urbanlegends.about.com/od/barackobama/a/obama_pirates.htm
Obama Finances Offshore Oil Drilling in Brazil	http://urbanlegends.about.com/od/barackobama/a/obama_offshore_drilling_brazil.htm
The Obama Phone - Free Cell Phones for Welfare Recipients	http://urbanlegends.about.com/od/barackobama/a/obama_phone_free_cell_phones.htm
Obama and the National Day of Prayer	http://urbanlegends.about.com/od/barackobama/a/national_day_of_prayer.htm
Operation Yellow Jacket	http://urbanlegends.about.com/od/automobiles/a/yellow_jacket.htm
Pat Boone: CBS and 60 Minutes Are 'Modern Benedict Arnolds'	http://middleeast.about.com/od/iraq/ig/Abu-Ghraib-Torture-Photos/
Petition Against Appointment of W. David Hager to FDA Panel	http://uspolitics.about.com/od/healthcare/a/Intrinsa_d03.htm
Petition Against Pascua-Lama Gold Mine	http://usgovinfo.about.com/od/rightsandfreedoms/a/How-To-Petition-Government-Online.htm
Petition to Deny Social Security Benefits to Illegal Immigrants	http://usconservatives.about.com/od/williamweisscommentary/a/Illegal_Immigration_Amnesty.htm
'The President Without a Country' by Pat Boone	http://urbanlegends.about.com/od/barackobama/a/president_without_a_country.htm
The President and the Seventh-Inning Stretch	http://urbanlegends.about.com/cs/historical/a/seventh_inning.htm
Petition to Keep English as Primary Language	http://usconservatives.about.com/od/williamweisscommentary/a/Illegal_Immigration_Amnesty.htm
Prominent Democrats Born 9 Months After Roswell Incident	http://urbanlegends.about.com/library/bl_roswell_democrats.htm
The Queen. the President and the Flatulent Horse	http://urbanlegends.about.com/od/humor/tp/top_10_funniest_urban_legends.htm
Quiz: Who Said It?	http://urbanlegends.about.com/od/barackobama/a/57_states.htm
Racist Obama Book Display at Barnes & Noble (Photo)	http://urbanlegends.about.com/od/socialpoliticalissues/ss/air_force_one.htm
Ray Reynolds: The Rest of the Story in Iraq	http://usliberals.about.com/od/homelandsecurit1/a/ObamaIrqWr.htm
