iPhone 6 Phones Contaminated With Ebola Virus	http://urbanlegends.about.com/od/Fake-News/ss/iPhone-6-Phones-Contaminated-With-Ebola-Virus.htm
HIV Needles in Pay Phone Coin Slots	http://urbanlegends.about.com/library/weekly/aa110498.htm
Inflammatory Breast Cancer	http://womensissues.about.com/od/womensbodiesminds/a/ElectiveMastect.htm
Lemons and Cancer	http://urbanlegends.about.com/od/medical/a/Lemons-And-Cancer.htm
Leftover Onions Are Poisonous	http://urbanlegends.about.com/od/fooddrink/a/leftover_onions_are_poisonous.htm
The Kidney Thieves	http://urbanlegends.about.com/cs/kidneythieves/index.htm
The Klingerman Virus	http://urbanlegends.about.com/od/virushoaxes1/a/black_in_the_white_house_virus.htm
The Klingerman Virus	http://urbanlegends.about.com/od/virushoaxes1/a/black_in_the_white_house_virus.htm
Listerine Mosquito Control	http://urbanlegends.about.com/od/medical/a/listerine.htm
Microchip Implants Required in Obamacare	http://urbanlegends.about.com/od/medical/ss/Microchip-Implants-Obamacare.htm
Lead in Lipstick	http://urbanlegends.about.com/od/medical/fl/Gold-Ring-Test-for-Lead-in-Lipstick.htm
Lemon Slices Pose Health Risk in Restaurants	http://urbanlegends.about.com/od/medical/a/bottled-water.htm
Ogling Breasts Increases Men's Lifespans	http://urbanlegends.about.com/od/medical/a/ogling_breasts.htm
Leptospirosis: Woman Catches Deadly Disease from Unwashed Coke Can	http://urbanlegends.about.com/library/bl_coke_can_leptospirose.htm
Onions and Flu	http://urbanlegends.about.com/od/medical/a/swine_flu_facts_onions_and_flu.htm
LSD & Strychnine on Pay Phone Buttons	http://urbanlegends.about.com/od/crime/a/abraham-sands.htm
Mastectomy Bill in Congress	http://womensissues.about.com/od/womensbodiesminds/a/ElectiveMastect.htm
Microwave Ovens, Plastic Wrap and Dioxin	http://urbanlegends.about.com/library/bl-microwave-dioxin.htm
Microwaved Water Explodes in Man's Face	http://urbanlegends.about.com/od/accidentsmishaps/a/Microwave-Water-Explode.htm
A Needle Can Save the Life of a Stroke Victim	http://urbanlegends.about.com/od/medical/a/needle_stroke.htm
Ovarian Cancer and CA-125 Screening	http://urbanlegends.about.com/library/blca-125.htm
Raw Onions on Feet to Cure Illness?	http://urbanlegends.about.com/od/medical/a/Raw-Onions-On-Feet-To-Cure-Illness.htm
Paget's Disease of the Nipple	http://urbanlegends.about.com/library/blpagets.htm
Phenylpropanolamine (PPA) Safety Warnings	http://urbanlegends.about.com/od/medical/a/vicks_for_cough.htm
Pirate's Gold Milk Chocolate Coins - Melamine Contamination Warning	http://urbanlegends.about.com/od/fooddrink/a/pirates_gold.htm
Prescription Drug Pricing	http://usgovinfo.about.com/od/medicalnews/a/fakeviagra.htm
Rat Droppings/Urine Cause Hawaiian Man's Death	http://urbanlegends.about.com/library/blrats2.htm
Smoking Bed Bugs to Get High	http://urbanlegends.about.com/od/medical/ss/Smoking-Bed-Bugs-to-Get-High.htm
Rat Urine on Soda Pop Cans Is Lethal	http://urbanlegends.about.com/library/blrats.htm
Vicks VapoRub on Soles of Feet Relieves Coughing	http://urbanlegends.about.com/od/medical/a/vicks_for_cough.htm
Scrotum Self-Repair	http://urbanlegends.about.com/od/humor/fl/Scrotum-Self-Repair.htm
Scrotum Self-Repair	http://urbanlegends.about.com/od/humor/fl/Scrotum-Self-Repair.htm
Shampoo Cancer Warning	http://urbanlegends.about.com/library/weekly/aa090998.htm
Snail Eats Man's Brain	http://urbanlegends.about.com/od/medical/a/snail_eats_brain.htm
Snakes Kill Child in Burger King Ball Pit	http://urbanlegends.about.com/library/blsnakes.htm
Sour Spray Candy Warning	http://urbanlegends.about.com/library/bl_sour_spray_candy.htm
Stroke Test: Is It a Stroke?	http://urbanlegends.about.com/library/bl_stroke_test.htm
Swine Flu Prevention Tips from Dr. Vinay Goyal / Dr. Oz	http://urbanlegends.about.com/od/medical/a/dr_vinay_goyal_swine_flu.htm
Swine Flu Update from Dr. Gitterle	http://urbanlegends.about.com/od/medical/a/dr_vinay_goyal_swine_flu.htm
The World's First Male Pregnancy	http://urbanlegends.about.com/od/medical/a/male_pregnancy.htm
Wal-Mart Flip Flops Cause Skin Reaction (Photos)	http://urbanlegends.about.com/library/bl_wal-mart-flip-flops.htm
Waterproof Sunscreen Causes Blindness in Children	http://social.about.com/od/Health/tp/Sunscreen-101-Weve-Got-You-Covered.htm
Zicam Cold Remedy Warning	http://urbanlegends.about.com/library/bl_zicam_anosmia.htm
