Muslim 'Religion of Peace Demonstration'	http://atheism.about.com/od/islammuslims/fl/Is-Islam-Based-on-Peace-Submission-and-Surrender-to-God.htm
The Mysterious Staircase	http://urbanlegends.about.com/library/bl_mysterious_staircase1.htm
The Nareepol Tree / Narilatha Flower	http://urbanlegends.about.com/od/naturalwonders/fl/The-Nareepol-Tree-Narilatha-Flower.htm
NAACP Covers Statue of George Washington at MLK Day Event	http://urbanlegends.about.com/od/government/ss/naacp-boxes-george-washington.htm
Navy Seals (Photo)	http://urbanlegends.about.com/od/fauxphotos/ss/Navy-Seals-Picture.htm
Painted Cats	http://urbanlegends.about.com/
Personal Computer in a Pen	http://urbanlegends.about.com/library/bl_pen_pc.htm
Pink Dolphin	http://urbanlegends.about.com/library/bl_pink_dolphin.htm
Parrot Flower	http://urbanlegends.about.com/od/naturalwonders/ss/parrot_flower.htm
Piranha on Steroids	http://urbanlegends.about.com/od/fish/ss/freaky_fish.htm
Pit Bull vs. Porcupine	http://urbanlegends.about.com/library/bl_pit_bull_vs_porcupine.htm
Police Officer Pepper-Spraying a Child	http://urbanlegends.about.com/od/fauxphotos/ss/Cop-Pepper-Sprays-Child.htm
Polar Bear and Huskies at Play	http://urbanlegends.about.com/od/animalkingdom/ig/polar-bear/
Public Toilet Made of One-Way Glass	http://urbanlegends.about.com/library/bl_glass_toilet.htm
Puppy with a Heart	http://urbanlegends.about.com/library/bl_puppy_heart.htm
Racist Obama Book Display at Barnes & Noble	http://urbanlegends.about.com/od/socialpoliticalissues/ss/air_force_one.htm
Red Cross Debit Card Photo Results in Fraud	http://usgovinfo.about.com/od/federalbenefitprograms/a/No-More-Paper-Social-Security-Checks.htm
'Sandstorm from Hell' in Al Asad, Iraq	http://urbanlegends.about.com/od/manmadewonders/ss/Crooked-House-Pictures.htm
Road Sign: 'Welcome to Kenya, Birthplace of Barack Obama'	http://urbanlegends.about.com/od/barackobama/ss/welcome_to_kenya_sign.htm
Satellite Photos of Space Shuttle Explosion	http://history1900s.about.com/od/photographs/ig/Space-Shuttle-Challenger/
'Sexy Ebola Nurse' Halloween Costume	http://urbanlegends.about.com/od/fashion/ss/Sexy-Ebola-Nurse-Costume.htm
Shark Sneaks Up Behind Divers	http://urbanlegends.about.com/library/bl_sneaky_shark.htm
A Snake Fishes for Its Prey	http://urbanlegends.about.com/library/bl_snake_fishing.htm
Snakes in a Potted Plant	http://urbanlegends.about.com/library/bl_snakes_in_potted_plant.htm
Snake Swallows Man!	http://urbanlegends.about.com/od/snakes/ss/Snake-Eats-Man.htm
Square Watermelons	http://urbanlegends.about.com/library/bl_square_watermelon.htm
Statue by Iraqi Artist 'Kalat' Pays Tribute to Slain U.S. Troops	http://urbanlegends.about.com/library/bl_kalat_statue.htm
Strange Boat	http://urbanlegends.about.com/library/bl_strange_boat.htm
Sun and Moon Seen from North Pole	http://urbanlegends.about.com/od/errata/a/two-moons.htm
Texas Oil Rig Twister	http://urbanlegends.about.com/library/bl_texas_tornado.htm
Texas Rattlesnake	http://urbanlegends.about.com/od/snakes/fl/The-Biggest-Rattlesnake-in-Texas.htm
Tow Truck Comedy of Errors	http://urbanlegends.about.com/od/mishapsdisasters/ig/Tow-Truck-Comedy-of-Errors/
Towboat Mishap	http://urbanlegends.about.com/od/accidentsmishaps/ig/Towboat-Mishap/
Truck Art	https://www.lifewire.com/cool-greeting-cards-on-facebook-2654782
Wal-Mart Flip Flops Cause Skin Reaction	http://urbanlegends.about.com/library/bl_wal-mart-flip-flops.htm
Water Bridge Over Elbe River in Germany	http://urbanlegends.about.com/library/bl_water_bridge.htm
A Whale of a Penis	http://urbanlegends.about.com/od/fish/fl/Why-Is-the-Ocean-Salty-Whale-Sperm.htm
In-N-Out Burger Paper Cup Says 'Hail Satan'	http://urbanlegends.about.com/od/fauxphotos/fl/In-N-Out-Burger-Hail-Satan.htm
UFO Hiding Behind a Cloud (Video)	http://urbanlegends.about.com/od/fauxphotos/ss/Fake-Video-of-UFO-Emerging-From-Cloud.htm
